Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
2021-05-09 14:18:37,132.195.252.195,37.229.237.102,65126,1412,UDP,1347,Control,DNS,Corrupti vero dolore distinctio tempora est. Assumenda quaerat dolores praesentium mollitia consequatur enim.,IoC Detected,29.28,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Taimur Manne,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/17.0b7110.0 Mobile/28D861 Safari/534.1",Segment A,"Kurnool, Andhra Pradesh",113.11.59.242,Log Data,Alert Data,Firewall
2020-09-07 03:33:04,107.247.7.147,145.28.185.16,61627,64516,TCP,1098,Data,FTP,Fuga sit voluptatibus. In quis magnam ut adipisci praesentium labore. Saepe doloremque non.,IoC Detected,1.61,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Stuvan Bhatti,Opera/8.76.(X11; Linux i686; dz-BT) Presto/2.9.188 Version/11.00,Segment A,"Shivpuri, Bihar",16.65.205.191,Log Data,Alert Data,Firewall
2023-01-04 15:10:00,77.205.239.200,13.55.159.198,27845,50073,ICMP,1070,Control,DNS,Autem beatae officiis et dolorum quos aut porro. Laborum non accusantium perferendis perferendis. Facilis ipsum voluptates corporis.,IoC Detected,66.77,Alert Triggered,DDoS,Known Pattern A,Ignored,High,Lavanya Behl,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; gez-ET) AppleWebKit/533.25.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6533.25.5",Segment C,"Meerut, Tamil Nadu",30.225.109.39,Log Data,Alert Data,Firewall
2022-02-12 00:01:33,178.97.222.108,48.172.174.246,46395,62143,UDP,339,Data,FTP,"Animi totam pariatur dicta. Facilis exercitationem animi fuga repellendus.
Porro porro consectetur reprehenderit itaque deserunt. Sit eius modi corporis. Tempora dicta nihil non quos eum placeat.",IoC Detected,67.66,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Vidur Bhatt,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/3.0),Segment A,"Alwar, Chhattisgarh",139.125.4.8,Log Data,Alert Data,Server
2020-01-01 04:19:53,157.106.20.60,14.24.229.5,30519,58931,ICMP,1051,Control,FTP,Deleniti mollitia qui doloremque neque ipsum dignissimos quidem. Dolorem nesciunt in earum optio officiis sunt. Ut excepturi harum.,IoC Detected,25.86,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Vardaniya Sarna,Opera/8.46.(Windows NT 5.1; wae-CH) Presto/2.9.169 Version/11.00,Segment A,"Ulhasnagar, Chhattisgarh",221.182.25.217,Log Data,Alert Data,Server
2021-11-28 23:32:43,103.74.218.199,211.127.144.253,18594,35539,ICMP,813,Data,FTP,Voluptatum odio laborum. Est dolorem voluptatibus blanditiis laudantium voluptatibus officiis. Quo modi officiis pariatur debitis cumque in.,IoC Detected,2.98,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Badal De,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/9.4m7801.0 Mobile/77D601 Safari/535.0",Segment B,"Parbhani, Madhya Pradesh",53.61.55.103,Log Data,Alert Data,Server
2022-01-10 18:21:05,146.167.135.94,110.92.54.123,52596,8891,UDP,955,Control,FTP,Quaerat adipisci dolore tempora eos repellendus sunt. Ratione debitis quibusdam officia blanditiis dolore doloribus quae. Eum explicabo animi.,IoC Detected,77.52,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Urvi Ben,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/3.0),Segment B,"Pali, Uttar Pradesh",89.3.14.1,Log Data,Alert Data,Server
2022-06-25 07:44:42,61.197.153.238,9.168.145.6,17019,13933,UDP,1179,Control,DNS,"Voluptatem sit cum ea accusantium aliquam repellendus. Pariatur architecto minima nihil.
Dolore fuga accusantium expedita. Accusantium cum quae ea praesentium vitae perspiciatis.",IoC Detected,88.26,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Ojas Kalla,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/15.5v9934.0 Mobile/87T712 Safari/536.1",Segment C,"Sambhal, Rajasthan",36.167.213.189,Log Data,Alert Data,Firewall
2022-02-20 22:07:25,97.236.113.157,217.106.141.237,52708,55191,ICMP,177,Control,DNS,Nam numquam error dolore. Rem earum cum mollitia distinctio. Quod quae doloribus atque nemo.,IoC Detected,85.72,Alert Triggered,DDoS,Known Pattern B,Blocked,High,Piya Dada,Mozilla/5.0 (Android 8.0.0; Mobile; rv:19.0) Gecko/19.0 Firefox/19.0,Segment C,"Khammam, Goa",43.132.201.207,Log Data,Alert Data,Server
2022-11-20 08:49:37,42.232.107.30,128.250.148.108,10687,12474,UDP,950,Control,HTTP,Ullam deserunt iste enim voluptas. Praesentium ipsum nemo tempore ullam.,IoC Detected,77.33,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Anya Batta,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/4.0),Segment B,"Sambalpur, Uttar Pradesh",169.46.188.83,Log Data,Alert Data,Firewall
2023-01-29 13:21:12,167.3.184.203,25.170.35.21,37558,27037,ICMP,1109,Data,HTTP,Assumenda dignissimos nisi error cum ab in. Optio quo iure praesentium. Odio earum deserunt libero fugit.,IoC Detected,20.3,Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Adira Shanker,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.1),Segment C,"Gorakhpur, Goa",150.43.114.232,Log Data,Alert Data,Firewall
2020-02-19 04:48:03,89.136.75.163,179.75.55.195,16999,21066,TCP,532,Data,DNS,Reiciendis minima eveniet culpa reprehenderit deleniti. Aspernatur minima tempora voluptatem soluta ex doloribus alias. Aspernatur autem rem ex iure quis.,IoC Detected,19.67,Alert Triggered,Malware,Known Pattern B,Logged,High,Jiya Chanda,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.34.7 (KHTML, like Gecko) Version/5.1 Safari/534.34.7",Segment A,"Thrissur, Punjab",143.227.74.33,Log Data,Alert Data,Firewall
2021-02-25 17:20:29,118.204.233.243,68.203.74.224,31722,2133,ICMP,225,Data,DNS,"Laudantium temporibus iusto repudiandae.
Repellendus magni voluptates maxime.
Tempora eum in incidunt nulla molestiae unde. Officiis ducimus neque occaecati mollitia.",IoC Detected,70.91,Alert Triggered,Malware,Known Pattern A,Ignored,High,Saira Andra,Mozilla/5.0 (Android 2.0; Mobile; rv:18.0) Gecko/18.0 Firefox/18.0,Segment A,"Mirzapur, Uttar Pradesh",147.114.2.245,Log Data,Alert Data,Server
2021-11-01 04:45:23,145.44.52.46,218.197.179.79,58111,3761,TCP,1478,Control,DNS,"Veniam corporis est perferendis ad. Soluta nihil ex placeat autem blanditiis. Maxime reiciendis similique assumenda.
Sapiente fugiat quia pariatur placeat. Sit quia fuga deleniti dolorem.",IoC Detected,68.3,Alert Triggered,Malware,Known Pattern B,Logged,Low,Badal Tandon,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/3.1),Segment C,"Bangalore, Chhattisgarh",108.52.183.170,Log Data,Alert Data,Server
2023-05-19 05:48:25,27.109.206.93,168.205.137.135,5257,61649,ICMP,240,Control,HTTP,Voluptatibus iure voluptatum fugit inventore eum. Corrupti dignissimos laboriosam sequi. Possimus doloremque veniam quasi harum voluptas deserunt quisquam.,IoC Detected,33.67,Alert Triggered,Malware,Known Pattern A,Logged,Low,Nakul Dayal,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/4.0),Segment B,"Cuttack, Assam",210.195.62.139,Log Data,Alert Data,Firewall
2020-02-29 15:39:06,10.151.155.196,130.93.10.158,35272,29714,ICMP,1466,Control,HTTP,"Quo esse libero tempora accusamus ducimus deleniti debitis. Placeat perferendis voluptas.
Laudantium architecto dolor saepe fuga.",IoC Detected,82.7,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Abram Baral,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; fur-IT) AppleWebKit/533.43.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6533.43.7",Segment B,"Bettiah, Kerala",70.73.194.239,Log Data,Alert Data,Server
2022-09-12 06:26:50,10.99.176.175,218.154.144.129,35111,15372,ICMP,1339,Data,DNS,"Soluta occaecati amet. Cum veritatis enim doloremque.
Hic aliquam ea iusto corrupti atque dolorum. Blanditiis maiores omnis voluptatum molestias eaque.",IoC Detected,36.49,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Ira Wadhwa,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.0),Segment B,"Ujjain, Sikkim",14.79.113.124,Log Data,Alert Data,Server
2022-01-09 07:49:49,112.204.195.53,95.158.130.254,52354,60476,UDP,477,Data,HTTP,"Aspernatur sit expedita architecto. Saepe excepturi voluptatibus tenetur ipsam. Et nihil necessitatibus assumenda.
Quasi repellat molestias beatae quaerat veniam. Eligendi eligendi occaecati veniam.",IoC Detected,41.81,Alert Triggered,Malware,Known Pattern B,Ignored,High,Mishti Din,Opera/9.64.(Windows NT 5.0; crh-UA) Presto/2.9.179 Version/12.00,Segment A,"Patna, Mizoram",40.19.80.124,Log Data,Alert Data,Firewall
2021-11-01 08:00:22,2.6.175.20,40.55.200.185,57097,47547,TCP,129,Control,FTP,Itaque ex amet ut optio repellendus. Explicabo perspiciatis voluptates architecto ipsa.,IoC Detected,94.16,Alert Triggered,DDoS,Known Pattern A,Logged,High,Aarush Vasa,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/25.0.883.0 Safari/535.1",Segment B,"Suryapet, Nagaland",68.60.15.225,Log Data,Alert Data,Server
2023-10-04 17:17:30,143.119.135.182,3.148.249.84,30726,64805,ICMP,854,Control,DNS,"Eos magni molestiae quas molestiae excepturi. Voluptatibus repudiandae incidunt magni consequatur dolorum.
Reprehenderit quidem beatae quaerat.",IoC Detected,62.4,Alert Triggered,DDoS,Known Pattern B,Blocked,High,Manjari Ghose,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/5.0),Segment A,"Sri Ganganagar, Uttarakhand",204.32.107.7,Log Data,Alert Data,Server
2020-08-25 16:00:35,215.251.43.114,52.165.99.9,63859,62221,ICMP,630,Control,HTTP,"Excepturi ullam porro expedita. Accusantium eligendi placeat explicabo. Libero ducimus sunt.
Cum magnam maxime suscipit repudiandae.",IoC Detected,62.63,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Kabir Dewan,Mozilla/5.0 (Android 3.2.3; Mobile; rv:33.0) Gecko/33.0 Firefox/33.0,Segment A,"Guntakal, Tripura",166.157.246.4,Log Data,Alert Data,Server
2022-08-28 12:47:34,106.243.96.199,132.182.169.7,61143,18410,UDP,1189,Data,FTP,Iure aliquam veniam voluptate odit voluptatem. Non incidunt omnis officia. Molestiae ipsa voluptates quia.,IoC Detected,30.72,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Ira Dhar,Mozilla/5.0 (Android 5.1; Mobile; rv:65.0) Gecko/65.0 Firefox/65.0,Segment B,"Udaipur, Chhattisgarh",33.142.85.28,Log Data,Alert Data,Firewall
2021-03-15 12:43:47,7.11.184.45,62.75.215.104,13605,8468,TCP,999,Control,HTTP,"Animi sit maiores eius tenetur. Ullam quos quasi doloribus.
Corporis ea ullam fugit quos ad. Voluptates sint nesciunt dolorum aperiam fugiat possimus.
Perferendis rem rerum.",IoC Detected,55.43,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Shray Ramachandran,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/532.24.7 (KHTML, like Gecko) Version/4.0.1 Safari/532.24.7",Segment C,"Nagpur, Maharashtra",122.213.166.198,Log Data,Alert Data,Server
2023-08-23 04:20:42,187.165.232.245,114.251.85.35,40871,22869,UDP,963,Control,HTTP,Repellat facere aut cum aperiam eos ipsa. Tenetur iure suscipit ad delectus dicta atque dolorem. Laboriosam iste numquam voluptates vero.,IoC Detected,89.67,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Anya Saran,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_0; rv:1.9.6.20) Gecko/9922-06-30 23:06:24 Firefox/3.8,Segment B,"Mango, Uttarakhand",68.98.108.224,Log Data,Alert Data,Server
2021-07-17 22:52:26,207.138.17.239,184.47.54.93,52884,32361,TCP,829,Control,DNS,Fugiat optio natus nihil dolorum quis. Corrupti ipsum minus nesciunt soluta. Perferendis mollitia doloribus vel.,IoC Detected,78.15,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Renee Mane,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/5.0),Segment C,"Durgapur, Bihar",150.253.85.220,Log Data,Alert Data,Firewall
2020-09-26 11:40:12,208.29.252.154,98.123.182.187,56244,5322,TCP,729,Data,FTP,"Ad veritatis impedit autem ex totam dignissimos quod. Possimus ut et expedita.
Impedit tempora dignissimos. Reprehenderit deserunt numquam.",IoC Detected,53.81,Alert Triggered,Malware,Known Pattern A,Logged,High,Taran Deep,Opera/9.59.(X11; Linux x86_64; sk-SK) Presto/2.9.170 Version/11.00,Segment A,"Tirupati, Tamil Nadu",21.240.99.112,Log Data,Alert Data,Firewall
2021-05-02 00:43:01,160.133.92.128,158.39.126.121,59641,10252,UDP,784,Data,HTTP,Nemo ipsa est laboriosam. Vero minus corrupti perferendis exercitationem dolorum quisquam. Placeat corrupti nostrum fugit.,IoC Detected,22.95,Alert Triggered,Malware,Known Pattern A,Ignored,High,Kiaan Gandhi,Opera/8.59.(Windows NT 6.0; sl-SI) Presto/2.9.162 Version/10.00,Segment C,"Patiala, West Bengal",167.211.221.91,Log Data,Alert Data,Server
2023-09-04 02:08:37,132.47.203.21,207.147.60.177,3459,21034,ICMP,642,Data,HTTP,"Itaque suscipit corrupti maxime quis minima vel. Dolore sapiente veniam architecto harum dolor temporibus fuga.
Dolorum eius labore eos mollitia perferendis. Cumque fugit dolorum molestias.",IoC Detected,50.88,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Chirag Sule,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/5.1),Segment A,"Chandigarh, Karnataka",2.103.142.214,Log Data,Alert Data,Firewall
2022-12-10 04:32:20,48.203.227.115,107.244.12.208,22375,29189,UDP,1039,Control,FTP,Ducimus nihil voluptatem ipsa at. At reiciendis sint cum nobis suscipit doloribus.,IoC Detected,6.76,Alert Triggered,DDoS,Known Pattern A,Logged,Medium,Kartik Shanker,Mozilla/5.0 (Windows CE; ca-AD; rv:1.9.2.20) Gecko/2500-05-11 09:40:26 Firefox/3.6.8,Segment C,"Salem, Rajasthan",223.180.155.72,Log Data,Alert Data,Server
2022-06-16 04:43:08,220.166.188.54,81.245.193.202,5319,50017,ICMP,428,Data,HTTP,Minus corrupti rerum debitis. Accusantium ex modi laboriosam. Exercitationem possimus alias maxime.,IoC Detected,6.66,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Kashvi Raj,Mozilla/5.0 (Windows 98; Win 9x 4.90; os-RU; rv:1.9.0.20) Gecko/3274-03-30 20:08:08 Firefox/3.6.3,Segment C,"Kolhapur, Gujarat",97.156.218.153,Log Data,Alert Data,Server
2020-06-04 14:52:20,75.170.2.44,96.226.86.135,51711,48840,TCP,983,Control,DNS,Reiciendis suscipit ullam dolore autem repellendus. Omnis optio suscipit ipsa omnis. Id eaque mollitia voluptas totam facere.,IoC Detected,59.01,Alert Triggered,Malware,Known Pattern A,Logged,Low,Sana Biswas,Opera/8.16.(X11; Linux x86_64; ky-KG) Presto/2.9.181 Version/12.00,Segment C,"Allahabad, Rajasthan",193.22.17.138,Log Data,Alert Data,Firewall
2023-09-29 08:13:44,219.94.190.230,8.50.207.64,35581,49881,UDP,711,Control,DNS,"Similique consequuntur reprehenderit optio unde suscipit blanditiis.
Velit sit fuga fugiat maiores ut. Hic tempora rerum ad. Occaecati cumque id. Odit voluptates sint vero dolore officia.",IoC Detected,40.97,Alert Triggered,Malware,Known Pattern A,Ignored,High,Zara Manne,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1; rv:1.9.6.20) Gecko/9273-10-10 10:40:54 Firefox/3.8,Segment C,"Sambhal, West Bengal",151.231.89.25,Log Data,Alert Data,Firewall
2022-02-18 14:22:30,47.250.120.5,122.148.119.102,54355,14387,TCP,450,Control,FTP,Unde voluptatem ipsum perferendis quia quisquam. Veniam quibusdam consequuntur iusto aperiam.,IoC Detected,59.34,Alert Triggered,Malware,Known Pattern A,Ignored,Low,Prisha Balasubramanian,"Mozilla/5.0 (Linux; Android 2.3.4) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/45.0.806.0 Safari/534.1",Segment B,"Indore, Telangana",88.167.2.245,Log Data,Alert Data,Firewall
2020-07-16 07:02:54,132.25.247.186,41.185.24.111,42777,21109,TCP,504,Control,DNS,Omnis deserunt maiores ipsa libero illum. Architecto dolore at dolor id quisquam. Tenetur illo commodi velit totam.,IoC Detected,75.3,Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Nishith Kunda,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/45.0.879.0 Safari/534.2",Segment A,"Farrukhabad, Punjab",59.73.24.182,Log Data,Alert Data,Firewall
2020-07-10 08:27:31,38.76.73.51,222.197.0.45,52998,21714,ICMP,1493,Data,HTTP,"Quis iste incidunt consequatur. Soluta quo quo. Reprehenderit iste eum accusamus aut.
Sunt quos qui blanditiis molestiae provident corrupti. Dicta rerum assumenda quas sint.",IoC Detected,22.25,Alert Triggered,Malware,Known Pattern B,Logged,High,Kabir Wagle,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/3.0),Segment B,"Bhilai, Sikkim",206.181.11.151,Log Data,Alert Data,Firewall
2023-03-04 15:24:04,112.206.253.172,57.56.171.206,41431,63133,ICMP,720,Data,HTTP,Repellendus esse labore repudiandae harum ipsum laboriosam. Expedita iusto doloremque ullam.,IoC Detected,54.68,Alert Triggered,Intrusion,Known Pattern A,Blocked,Medium,Jayan Rana,Opera/9.78.(Windows NT 5.0; ht-HT) Presto/2.9.171 Version/11.00,Segment A,"Anantapuram, Himachal Pradesh",4.53.209.70,Log Data,Alert Data,Firewall
2020-11-04 09:33:46,75.14.185.152,179.122.182.18,38452,2224,TCP,1194,Data,DNS,"Quasi modi quisquam nemo consequuntur odit architecto. Natus nostrum similique officiis.
Amet praesentium ad mollitia corrupti alias. Adipisci sit at molestiae.",IoC Detected,87.46,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Chirag Gera,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_1 rv:5.0; nn-NO) AppleWebKit/535.6.6 (KHTML, like Gecko) Version/4.1 Safari/535.6.6",Segment B,"Deoghar, West Bengal",22.131.32.124,Log Data,Alert Data,Firewall
2023-07-05 04:36:56,105.79.146.63,87.114.242.118,58794,65416,UDP,148,Control,FTP,Animi eveniet incidunt quae. Dolorum sapiente dolorem eveniet commodi. Fugiat explicabo explicabo vitae voluptatum.,IoC Detected,95.88,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Piya Mani,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/535.32.2 (KHTML, like Gecko) Version/5.0.3 Safari/535.32.2",Segment A,"Bhimavaram, Chhattisgarh",115.36.10.190,Log Data,Alert Data,Firewall
2023-07-27 03:28:31,117.240.235.17,172.225.130.50,34436,19589,ICMP,311,Data,DNS,"Laborum cupiditate sequi atque dolores fugiat sit vero. Voluptatibus perspiciatis commodi sunt.
Ipsa aut itaque reprehenderit reprehenderit cum. Excepturi quasi ad sit dicta voluptatum deserunt.",IoC Detected,95.63,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Zeeshan Issac,Opera/8.20.(Windows 98; Win 9x 4.90; lo-LA) Presto/2.9.167 Version/10.00,Segment A,"Bhimavaram, Gujarat",103.242.156.48,Log Data,Alert Data,Firewall
2021-09-20 01:53:56,76.162.169.28,110.216.93.208,42354,40982,ICMP,1424,Data,FTP,"Vero ea corporis officiis ut deleniti. Quis occaecati aliquam.
Itaque rerum quas perferendis. Temporibus mollitia recusandae libero.",IoC Detected,53.25,Alert Triggered,DDoS,Known Pattern B,Logged,Low,Saanvi Dugal,Mozilla/5.0 (Android 10; Mobile; rv:17.0) Gecko/17.0 Firefox/17.0,Segment B,"Mysore, Mizoram",41.135.81.182,Log Data,Alert Data,Server
2023-04-29 11:53:46,71.217.13.239,60.116.137.168,55252,49986,TCP,294,Control,DNS,"Sint dignissimos molestiae aliquid nam dicta. Adipisci maxime harum nostrum totam blanditiis.
Eveniet tempore quos neque sunt. Nam in explicabo. Error ratione voluptas aliquam fuga ipsum molestias.",IoC Detected,48.87,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Sahil Apte,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0; rv:1.9.4.20) Gecko/7481-03-13 01:31:35 Firefox/12.0,Segment A,"Kolkata, Punjab",119.7.57.77,Log Data,Alert Data,Firewall
2020-08-05 23:36:07,216.64.177.223,90.249.90.199,53925,58671,UDP,831,Control,HTTP,"Reprehenderit eaque eveniet quos. Nobis quae porro sequi vitae.
Deserunt soluta sint exercitationem.",IoC Detected,7.95,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Nayantara Bakshi,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; es-PY) AppleWebKit/534.46.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6534.46.4",Segment C,"Salem, Goa",161.203.150.61,Log Data,Alert Data,Server
2022-10-24 17:15:58,217.253.138.23,52.29.18.158,5977,17515,TCP,651,Data,FTP,"Deserunt fugiat unde. Eaque quod nobis impedit ut adipisci.
Aperiam commodi vel aliquam. Sed nisi perspiciatis.",IoC Detected,23.13,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Krish Tripathi,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0),Segment A,"Jalgaon, Goa",111.186.184.50,Log Data,Alert Data,Firewall
2021-10-24 20:33:56,106.25.44.29,62.172.195.81,14305,21725,UDP,956,Data,HTTP,Voluptatibus dolore ullam cum error possimus. Nam doloremque veritatis molestias temporibus nihil vel. Officia odit natus sapiente aliquid.,IoC Detected,38.25,Alert Triggered,Malware,Known Pattern A,Ignored,Medium,Adira Deep,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_7; rv:1.9.6.20) Gecko/7907-10-10 03:35:40 Firefox/7.0,Segment C,"Amroha, Andhra Pradesh",88.166.2.90,Log Data,Alert Data,Server
2022-12-07 11:50:28,145.123.229.162,51.248.234.92,6800,50380,UDP,1094,Data,FTP,Quaerat exercitationem nemo possimus numquam natus nihil culpa. Quasi vel alias maxime ratione modi.,IoC Detected,26.2,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Prerak Khare,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/11.0g3003.0 Mobile/86C280 Safari/536.1",Segment C,"Fatehpur, Sikkim",124.87.133.13,Log Data,Alert Data,Firewall
2021-03-24 22:32:51,17.211.61.155,182.176.70.147,14642,19671,TCP,641,Data,DNS,"Dolorem nam atque cumque vel.
Officiis aut ratione dicta ad ad corrupti. Harum quidem commodi dolor ipsam. Molestias iste nihil illo.",IoC Detected,12.38,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,Veer Chana,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.0),Segment A,"Bikaner, Tripura",154.93.37.254,Log Data,Alert Data,Firewall
